id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
200308IRI7,https://www.csb.gov/technic-inc-ventilation-system-explosion/,Technic Inc. Ventilation System Explosion,"Location: Cranston, RI",Chemical Manufacturing - Fire and Explosion,2/7/2003,8/20/2004,,https://www.csb.gov/assets/1/20/Technic_Report.pdf?13813,Final Investigation Report,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/2010-8-I-WA-R10_16_(Revision_4)__Status_Change_Summary_Tesoro_Anacortes_API_R10_C-UA.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Tesoro_API_R11_C-UA.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(Tesoro_R1)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Tesoro_EPA_R2_C-NLA.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/2010-8-I-WA-R04_3__Status_Change_Summary_Tesoro_EPA_R4_C-UA.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_State_of_Washington_(Tesoro_R5)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_WA_GnL_Tesoro_R6_O-ARAR.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__Tesoro_(Tesoro_R15)_C-AAA1.pdf,Recommendations Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Tesoro_R12_C-AA.pdf,Recommendation Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Tesoro_R13_C-NLA.pdf,Recommendation Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Marathon_(Tesoro_R14)_C-AA.pdf,Recommendation Status Change Summary,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_USW_Local_12-591_(Tesoro_R16)_2-12-2018.pdf,Recommendations Status Change,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Birring_Report_-_HTHA_Inspections_Tesoro_E_6600_E_and_E_6600_B1.pdf?15128,Appendix J,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Spectrum_E-6600B_Report.pdf?15126,Appendix G,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Tesoro_AcciMap_2014-Jan-27.pdf?15123,Appendix A,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Metallurgical_Analysis.pdf?15125,Appendix I,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,"https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198,_TESORO_6600E_HEAT_EXCHANGER_E_SUMMARY_OF_THE_RESULTS__PART_6600-E_HEAT_EXCHANGER_E,_ALL_PARTS,_DAMAGE_DEPTH_AND_PART_17_MOUNTS_RE_(1).pdf?15184",Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,"https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198,_TESORO_LS2_AND_LS2CS2_TEE_FINDINGS_PART_6600E_HEAT_EXCHANGER,_LS2_22_IN,_LS2_T2L_SEM_FRACTOGRAPHY_AND_PART_22_LS2-CS2_TEE1.pdf?15183",Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198-_LS3_TOP_PART_6600-E_HEAT_EXCHANGER_LS_3_TOP_PART_15_Part5.pdf?15182,Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198-_LS3_TOP_PART_6600-E_HEAT_EXCHANGER_LS_3_TOP_PART_15_Part4.pdf?15181,Beta Laboratory Reports (Appendix H,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198-_LS3_TOP_PART_6600-E_HEAT_EXCHANGER_LS_3_TOP_PART_15_Part3.pdf?15180,Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198-_LS3_TOP_PART_6600-E_HEAT_EXCHANGER_LS_3_TOP_PART_15_Part2.pdf?15179,Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/BETA_LAB_NO.M10198-_LS3_TOP_PART_6600-E_HEAT_EXCHANGER_LS_3_TOP_PART_15_Part1.pdf?15178,Beta Laboratory Reports (Appendix H),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Rafael_Moure-Eraso_Written_Senate_Testimony_3.6.14.pdf?15195,Rafael Moure-Eraso Written Senate Testimony 3.6.14,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/CSB_Responses_to_Public_Comments_on_Tesoro_Draft_Report.pdf?15767,Response to Public Comments,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Tesoro_Anacortes_2014-Jan-29_Draft_for_Public_Comment.pdf?15119,Tesoro Draft Report for Public Comment,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/6/Tesoro_Anacortes_2014-May-01.pdf?15244,Final Investigation Report,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Tesoro_Listening_Session_2014-Jan-301.pdf?15122,Presentation from 1.30.2014 Public Listening Session,pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/Safety_Alert_HTHA_Final1.pdf?16371,CSB Safety Alert: Preventing High Temperature Hydrogen Attack (HTHA),pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/0521CSB-Tesoro.pdf?15425,"Transcript from May 1, 2014 Public Meeting",pdf
201008IWA10,https://www.csb.gov/tesoro-anacortes-refinery-fatal-explosion-and-fire-/,Tesoro Anacortes Refinery Fatal Explosion and Fire,"Location: Anacortes, WA",Oil and Refining - Fire and Explosion,4/2/2010,5/1/2014,,https://www.csb.gov/assets/1/20/0205CSB-Tesoro_(2)1.pdf?15169,Transcript from 1.30.2014 Public Listening Session,pdf
,https://www.csb.gov/tesoro-martinez-sulfuric-acid-spill/,Tesoro Martinez Sulfuric Acid Spill,"Location: Martinez, CA",Release,2/12/2014,8/2/2016,,https://www.csb.gov/assets/1/20/Tesoro_Martinez_Final_Case_Study1.pdf?15674,Case Study,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ACS_(TTU_R2)_C-AA_(1).pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__TTU_R1__C-AA.pdf,Download,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__TTU_R3_C-AA1.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__TTU_R4_C-AA1.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/1/20/CSB_Study_TTU_.pdf?13967,Texas Tech University,pdf
,https://www.csb.gov/texas-tech-university-chemistry-lab-explosion/,Texas Tech University Chemistry Lab Explosion,"Location: Lubbock, TX",Reactive Incident,1/7/2010,10/19/2011,,https://www.csb.gov/assets/1/20/TTU_Webinar_Presentation.pdf?13968,TTU Webinar Presentation 10.19.11,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ICC_Third_Coast_C-UA.pdf,Recommendations Status Change Summary,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/recommendation/Status_Change_Summary___NFPA_(Third_Coast_R2)__C-AAA__7-5-2017.pdf,Recommendations Status Change Summary,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/1/20/Third_Digest.pdf?13771,Digest of Third Coast Industries Investigation,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/1/20/Third_Report.pdf?13770,Final Investigation Report,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/1/20/CSB_OGUK_Technical_Paper_July_2012.pdf?13973,Major Hazard (Asset Integrity) Key Performance Indicators in use in the UK Offshore Oil and Gas Industry Bob Lauder – Health & Safety Policy Manager – Oil & Gas UK: CSB Meeting – Houston – 23 & 24 July 2012,pdf
200903ITX7,https://www.csb.gov/third-coast-industries-petroleum-products-facility-fire/,Third Coast Industries Petroleum Products Facility Fire,"Location: Brazoria County, TX",Chemical Distribution - Fire and Explosion,5/1/2002,3/6/2003,,https://www.csb.gov/assets/1/20/Third_Transcript.pdf?13773,"Transcript of Board Public Meeting, Houston, TX, March 6, 2003",pdf
,https://www.csb.gov/tosco-avon-refinery-petroleum-naphtha-fire/,Tosco Avon Refinery Petroleum Naphtha Fire,"Location: Martinez, CA",Oil and Refining - Fire and Explosion,2/23/1999,3/21/2001,,https://www.csb.gov/assets/1/20/Tosco_Digest.pdf?13751,Digest of Tosco Investigation,pdf
,https://www.csb.gov/tosco-avon-refinery-petroleum-naphtha-fire/,Tosco Avon Refinery Petroleum Naphtha Fire,"Location: Martinez, CA",Oil and Refining - Fire and Explosion,2/23/1999,3/21/2001,,https://www.csb.gov/assets/1/20/Tosco_Final_Report.pdf?13752,Final Investigation Report,pdf
,https://www.csb.gov/tosco-avon-refinery-petroleum-naphtha-fire/,Tosco Avon Refinery Petroleum Naphtha Fire,"Location: Martinez, CA",Oil and Refining - Fire and Explosion,2/23/1999,3/21/2001,,https://www.csb.gov/assets/1/20/Tosco_Transcript.pdf?13748,"Transcript of Board Public Hearing, Martinez, CA, September 15, 1999",pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.pdf,Recommendation Status Change Summary,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ACC_(TPC_R5)_C-AAA.pdf,Recommendation Status Change Summary,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TPC_(TPC_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TPC_(TPC_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TPC_(TPC_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/1/20/TPC_Factual_Update_10-29-2020.pdf?16613,Factual Update,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/1/20/TPC_Group_FINAL_Report_2022-12-14.pdf?16872,Investigation Report - TPC Group Chemical Plant,pdf
202002ITX4,https://www.csb.gov/tpc-port-neches-explosions-and-fire/,TPC Port Neches Explosions and Fire,"Location: Port Neches, TX",Explosion and Fire,11/27/2019,12/19/2022,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_HEF_Groupe_(TS_USA_R4).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_HEF_Groupe_(TS_USA_R5).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_HEF_Groupe_(TS_USA_R6).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_HEF_Groupe_(TS_USA_R7).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TS_USA_(TS_USA_R1).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TS_USA_(TS_USA_R2).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TS_USA_(TS_USA_R3).pdf,Recommendation Status Change Summary,pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/1/6/TS_USA_Investigation_Report_Public.pdf?17194,"Explosion, Molten Salt Eruption, and Fatal Injury at TS USA Liquid Nitriding Facility",pdf
202401ITN4,https://www.csb.gov/ts-usa-molten-salt-eruption/,TS USA Molten Salt Eruption,"Location: ,",Release,5/30/2024,6/3/2025,,https://www.csb.gov/assets/1/20/TS_USA_Investigation_Update_Final_Version_(002).pdf?17042,Molten Sodium Hydroxide Eruption at TS USA Liquid Nitriding Facility,pdf
200905ILA5,https://www.csb.gov/union-carbide-corp-nitrogen-asphyxiation-incident/,Union Carbide Corp. Nitrogen Asphyxiation Incident,"Location: Hahnville, LA",Confined Space / Asphyxiation,3/27/1998,2/23/1999,,https://www.csb.gov/assets/1/20/CSB_UnionCarbideFINAL.pdf?13769,Digest of Union Carbide Investigation,pdf
200905ILA5,https://www.csb.gov/union-carbide-corp-nitrogen-asphyxiation-incident/,Union Carbide Corp. Nitrogen Asphyxiation Incident,"Location: Hahnville, LA",Confined Space / Asphyxiation,3/27/1998,2/23/1999,,https://www.csb.gov/assets/1/20/Final_Union_Carbide_Report.pdf?13768,Final Investigation Report,pdf
,https://www.csb.gov/universal-form-clamp-co-explosion-and-fire/,Universal Form Clamp Co. Explosion and Fire,"Location: Bellwood, IL",Flammable Vapor,6/14/2006,4/10/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(UFC_R1_-_R2)__C-R_S__7-5-2017.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/universal-form-clamp-co-explosion-and-fire/,Universal Form Clamp Co. Explosion and Fire,"Location: Bellwood, IL",Flammable Vapor,6/14/2006,4/10/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(UFC_R1_-_R2)__C-R_S__7-5-20171.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/universal-form-clamp-co-explosion-and-fire/,Universal Form Clamp Co. Explosion and Fire,"Location: Bellwood, IL",Flammable Vapor,6/14/2006,4/10/2007,,https://www.csb.gov/assets/1/20/CSBUniversalFormClampCaseStudy.pdf?13829,Universal Form Clamp Case Study,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_NJ_DCA_(US_Ink_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_US_Ink_NJ_DCA_R4_C-AA.pdf,Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_NJ_DCA_(US_Ink_R5)_C-NLA.pdf,Recommendation Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(US_Ink_R1)_C-AA_4-10-2023.pdf,Recommendation Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(US_Ink_R2)_C-RS_4-10-2023.pdf,Recommendation Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_US_Ink_R6_C-AA.pdf,Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_US_Ink_Sun_Chemical_R7_C-AA.pdf,Recommendations Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_US_Ink_R8_C-AA.pdf,Status Change Summary,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/1/20/CSB_case_study.pdf?15447,Case Study,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/1/20/CSB_News_Relesae_on_US_Ink_Accident_1_15_15_FINAL.pdf?15376,News Release,pdf
201301INJ3,https://www.csb.gov/us-ink-fire/,US Ink Fire,"Location: East Rutherford , NJ",Combustible Dust Explosion and Fire,10/9/2012,1/15/2015,,https://www.csb.gov/assets/1/20/Transcript8.pdf?15393,Transcript,pdf
